The Band,Canada,,Group,1967-09,1999-12,"['Classic','Rock','Country','Pop','Folk']"
The Fall of Troy,USA,,Group,2002,2010-02-26,"['Unknown']"
Archie Bronson Outfit,United Kingdom,,Group,,,"['Rock','Indie']"
Rex The Dog,United Kingdom,Male,Person,1974,,"['Unknown']"
Dreamaker,Spain,,Group,2003,,"['Unknown']"
Nood,Unknown,,,,,"['Unknown']"
Flosstradamus,USA,,Group,2006,,"['Unknown']"
Alien Project,Israel,Male,Person,,,"['Unknown']"
SOUL’d OUT,Japan,,Group,1999,2014-04-09,"['Unknown']"
Skazi,Israel,,Group,,,"['Unknown']"
ASP,Germany,,Group,1999,,"['Rock','Gothic']"
Angelspit,Australia,,Group,2004,,"['Unknown']"
Old 97's,USA,,Group,1993,,"['Unknown']"
The Chameleons,United Kingdom,,Group,1981,2003,"['Rock','Pop','Classic','Punk']"
Sound Tribe Sector 9,USA,,Group,1997-10-03,,"['Unknown']"
Blind Stare,Finland,,Group,1999,,"['Unknown']"
Dan Deacon,USA,,Person,1982,,"['Rock','Pop','Classic','Electro']"
Jon & Vangelis,Unknown,,Group,1979,,"['Rock','Pop','Classic']"
Cahit Berkay,Turkey,Male,Person,1946-08-03,,"['Unknown']"
Matt Bauer,Unknown,,Person,,,"['Unknown']"
Phoenix,France,,Group,1999,,"['Rock','Indie','Pop','Alternative']"
Alcazar,Sweden,,Group,1998,,"['Pop','Dance','Disco']"
Beast Please Be Still,Unknown,,Group,,,"['Unknown']"
Kinderen voor Kinderen,Netherlands,,Group,,,"['Unknown']"
Cage,USA,Male,Person,1973,,"['Rap','Hip hop']"
The Valentinos,Unknown,,Group,,,"['Unknown']"
Faces,United Kingdom,,Group,1969,1975,"['Rock','Pop','Blues','Classic']"
Blood on the Wall,Unknown,,Group,2000,,"['Unknown']"
Mariza,Mozambique,Female,Person,1973-12-16,,"['World']"
Calvin Harris,United Kingdom,Male,Person,1984-01-17,,"['Dance','Electro','Disco']"
Anavan,Unknown,,Group,,,"['Unknown']"
Barrington Levy,Jamaica,Male,Person,1964-04-30,,"['Rock','Pop','Classic']"
Hadouken!,United Kingdom,,Group,2005,,"['Pop','Punk','Dance','Disco']"
Gustav Mahler,Austria,Male,Person,1860-07-07,1911-05-18,"['Classic','Romantic']"
Karkkiautomaatti,Finland,,Group,1993,1998,"['Unknown']"
Alberto Ginastera,Argentina,Male,Person,1916-04-11,1983-06-25,"['Classic']"
Gorodisch,Unknown,,Person,,,"['Unknown']"
A Static Lullaby,USA,,Group,2001,2012-07,"['Unknown']"
Love Unlimited Orchestra,USA,,Group,1972,1983,"['Unknown']"
Morning Runner,United Kingdom,,Group,2003,,"['Unknown']"
Frank Wildhorn,USA,Male,Person,1959-11-29,,"['Unknown']"
Dead Voices on Air,United Kingdom,,Group,1992,,"['Unknown']"
Jaroslav Filip,Slovakia,Male,Person,1949-05-22,2000-06-11,"['Unknown']"
Love and Rockets,United Kingdom,,Group,1984,1999,"['Unknown']"
Jump,USA,,Group,1991,2005-12-30,"['Unknown']"
The Ocean,Germany,,Group,2000,,"['Metal']"
A Balladeer,Unknown,,Group,2000,,"['Unknown']"
Son House,USA,Male,Person,1902-03-21,1988-10-19,"['Blues']"
The Electric Prunes,USA,,Group,1965,1970,"['Classic','Rock','Garage','Psychedelic','Pop']"
Greg Brown,USA,Male,Person,1949-07-02,,"['Folk']"
Dapayk & Padberg,Germany,,Group,,,"['Unknown']"
Sub Focus,United Kingdom,Male,Person,,,"['Drum','Dance','Electro','Bass']"
Love Is All,Sweden,,Group,,,"['Unknown']"
Аквариум,Russian Federation,,Group,1972-07,,"['Fusion','Rock']"
Bassisters Orchestra,Unknown,,Group,1997,,"['Unknown']"
Leona Lewis,United Kingdom,Female,Person,1985-04-03,,"['Pop']"
Gentleman,Germany,Male,Person,1975-04-19,,"['Unknown']"
Kind of Like Spitting,USA,,Group,1996,2006,"['Unknown']"
Mors Principium Est,Finland,,Group,1999,,"['Unknown']"
Griffin House,USA,Male,Person,1980-04-21,,"['Unknown']"
Buck 65,Canada,Male,Person,1972-03-04,,"['Rock','Pop','Classic','Hip hop']"
Rockettothesky,Norway,Female,Person,,,"['Unknown']"
Blu Mar Ten,United Kingdom,,Group,,,"['Drum','Bass']"
Sharon Jones and the Dap-Kings,USA,,Group,1996,,"['Rock','Pop','Classic']"
Captain Beefheart & His Magic Band,USA,,Group,1965,1982,"['Experimental','Rock','Psychedelic','Blues','Progressive']"
The Residents,USA,,Group,1966,,"['Experimental','Rock','Pop','Classic']"
Ochre,United Kingdom,Male,Person,,,"['Unknown']"
envy,Japan,,Group,1992,,"['Unknown']"
My Bloody Valentine,Ireland,,Group,1983,,"['Classic','Rock','Alternative','Indie','Pop']"
Lullacry,Finland,,Group,1997,,"['Unknown']"
The Rakes,United Kingdom,,Group,2002,2009-10-22,"['Rock','Indie']"
the GazettE,Japan,,Group,2002-01,,"['Unknown']"
Micky Green,Australia,Female,Person,1984-06-28,,"['Unknown']"
Juilliard String Quartet,USA,,Group,1949,,"['Unknown']"
Chaka Khan,USA,Female,Person,1953-03-23,,"['Dance','Hip hop','Rnb']"
angela,Japan,,Group,1993,,"['Unknown']"
Wir sind Helden,Germany,,Group,2001,2012-04-04,"['Rock','Pop']"
Aim,United Kingdom,Male,Person,,,"['Unknown']"
Polarkreis 18,Germany,,Group,2004,2012,"['Electro']"
Big Cyc,Poland,,Group,1988,,"['Unknown']"
Thom Yorke,Unknown,Male,Person,1968-10-07,,"['Rock','Indie','Alternative','Electro']"
Dominik Eulberg,Germany,,Person,1978,,"['Unknown']"
Styrofoam,Belgium,Male,Person,1973-11-04,,"['Unknown']"
Fronda,Unknown,,Person,1981-11-03,,"['Unknown']"
Black Uhuru,Jamaica,,Group,1974,,"['Soul','Reggae']"
In Extremo,Germany,,Group,1996,,"['Unknown']"
DJ Patife,Brazil,Male,Person,1977-09-15,,"['Funk','Drum','Bass']"
Stan Getz,USA,Male,Person,1927-02-02,1991-06-06,"['Jazz','Bossa']"
Green Carnation,Norway,,Group,1990,,"['Rock','Progressive','Gothic','Metal']"
Flyleaf,USA,,Group,2002,,"['Rock','Alternative','Metal']"
Bunbury,Spain,Male,Person,1967-08-11,,"['Rock','Pop']"
Floorpunch,Unknown,,Group,,,"['Unknown']"
Seefeel,United Kingdom,,Group,1992,,"['Unknown']"
50 Cent,USA,Male,Person,1975-07-06,,"['Gangsta','Hip hop','Dance','Rnb','Rap']"
Peter Gabriel,Unknown,Male,Person,1950-02-13,,"['Classic','Rock','World','Pop','Folk','Progressive','Ambient','Soft']"
Elefante,Spain,,Group,,,"['Unknown']"
Пётр Мамонов,Unknown,,Person,,,"['Unknown']"
The Clash,United Kingdom,,Group,1976,1986,"['Classic','Rock','Punk','Dance','Pop']"
Sam Brown,United Kingdom,Female,Person,1964-10-07,,"['Unknown']"
Portishead,United Kingdom,,Group,1991,,"['Electro','Experimental','Rock','Alternative','Dance','Psychedelic','Downtempo']"
Kaiser Chiefs,United Kingdom,,Group,2003,,"['Rock','Indie','Pop','Alternative']"
Lisa Stansfield,United Kingdom,Female,Person,1966-04-11,,"['Rock','Pop','Classic']"
Green Olive Tree,Unknown,,,,,"['Unknown']"
Satyricon,Norway,,Group,1990,,"['Metal']"
Blackfield,United Kingdom,,Group,2001,,"['Rock','Progressive']"
Darqwan,Unknown,,Person,,,"['Garage']"
Monade,France,,Group,,,"['Dance','Electro']"
Christian Kleine,Germany,Male,Person,1974-12-08,,"['Unknown']"
Jazz Liberatorz,France,,Group,,,"['Unknown']"
Everyday Sunday,USA,,Group,,,"['Unknown']"
Alicia Keys,USA,Female,Person,1981-01-25,,"['Soul','Dance','Hip hop','Rnb']"
The Soul's Release,Unknown,,Group,,,"['Unknown']"
Manufactura,USA,,Person,,,"['Unknown']"
Groove Coverage,Germany,,Group,2001,,"['Trance','Dance','House','Vocal','Pop']"
Dance Nation,Netherlands,,Group,2001,,"['Unknown']"
Thelonious Monk,USA,Male,Person,1917-10-10,1982-02-17,"['Blues','Jazz']"
Trick Daddy,USA,Male,Person,1973-09-23,,"['Unknown']"
Menacide,Unknown,,,,,"['Unknown']"
VERBA,Unknown,,Group,2003,,"['Rock']"
Red Thread,USA,,Group,,,"['Punk']"
Inquisition,Unknown,,Group,1988,,"['Metal']"
Maroon,Germany,,Group,1998,,"['Blues','Jazz','Metal']"
Japancakes,USA,,Group,,,"['Unknown']"
The Teenagers,France,,Group,2005,,"['Rock','Indie','Pop','Synth']"
Love as Laughter,Unknown,,Group,1994,,"['Unknown']"
Waldeck,Austria,Male,Person,,,"['Chillout']"
Jaleco Sound Team,Unknown,,Group,,,"['Unknown']"
Mimetic,Switzerland,,Person,,,"['Unknown']"
Technique,United Kingdom,,Group,,,"['Unknown']"
LeAnn Rimes,USA,Female,Person,1982-08-28,,"['Rock','Pop','Classic','Country']"
C++,Unknown,,Group,,,"['Unknown']"
Electric Eel Shock,Japan,,Group,1997,,"['Rock','Garage','Metal']"
Only Child,United Kingdom,Male,Person,,,"['Unknown']"
Johnny Pate,USA,Male,Person,1923-12-05,,"['Unknown']"
Yannis Kyriakides,Cyprus,Male,Person,1969,,"['Unknown']"
Craig Armstrong,United Kingdom,Male,Person,1959-04-29,,"['Easy listening','Classic']"
Athlete,United Kingdom,,Group,2002-03,,"['Rock','Indie']"
Amuka,USA,Female,Person,,,"['Unknown']"
Limp Bizkit,USA,,Group,1994,,"['Rock','Alternative','Metal','Crossover','Pop','Rap']"
Nasio Fontaine,Dominica,Male,Person,1969,,"['Unknown']"
Locksley,USA,,Group,2003,,"['Unknown']"
The Twin Atlas,Unknown,,Group,2000,,"['Unknown']"
Callejeros,Argentina,,Group,1995-01,2010,"['Unknown']"
Commodores,USA,,Group,1968,,"['Rock','Pop','Classic']"
Motohiro Nakashima,Unknown,,Person,,,"['Unknown']"
Laroca,Unknown,,Group,,,"['Unknown']"
Crystal Waters,USA,Female,Person,1964-10-10,,"['Hip hop','Dance','Rnb','House','Disco','Pop','Urban']"
Montefiori Cocktail,Italy,,Group,,,"['Unknown']"
Skyclad,United Kingdom,,Group,1990,,"['Unknown']"
The Distance,USA,,Group,2003,,"['Unknown']"
Front 242,Belgium,,Group,1981,,"['Techno','Industrial','Electro']"
Automatic Loveletter,USA,,Group,,,"['Unknown']"
Giant Drag,USA,,Group,2003,,"['Unknown']"
One Be Lo,USA,Male,Person,1976-11-07,,"['Hip hop']"
Vanity 6,USA,,Group,1981,1983,"['Unknown']"
Tina Turner,USA,Female,Person,1939-11-26,,"['Rock','Pop','Classic','Rnb']"
Danger Mouse & Jemini,Unknown,,Group,,,"['Unknown']"
Jason Walker,Unknown,Male,Person,,,"['Unknown']"
Karl Jenkins,United Kingdom,Male,Person,1944-02-17,,"['Unknown']"
Superstrings,Unknown,,Person,1984-08-19,,"['Unknown']"
Voodoo Church,Unknown,,,,,"['Unknown']"
Asia,United Kingdom,,Group,1981,,"['Rock','Pop','Classic','Progressive']"
シェリル・ノーム,Japan,Female,Character,2007,,"['Unknown']"
Hank Williams,USA,Male,Person,1923-09-17,1953-01-01,"['Blues','Folk','Country']"
Paint It Black,USA,,Group,2002,,"['Punk']"
melody.,Japan,Female,Person,1982-02-24,,"['Unknown']"
Kurupt,USA,Male,Person,1972-11-23,,"['Unknown']"
Mincing Fury and Guttural Clamour of Queer Decay,Czech Republic,,Group,,,"['Unknown']"
David Mansfield,USA,Male,Person,1956,,"['Unknown']"
Drive-By Truckers,USA,,Group,1996,,"['Rock','Indie','Country','Alternative']"
Yngwie J. Malmsteen,Sweden,Male,Person,1963-06-30,,"['Unknown']"
Reni Jusis,Poland,Female,Person,1974-03-29,,"['Unknown']"
The Mae Shi,USA,,Group,,,"['Rock','Indie']"
Ambeon,Netherlands,,Group,2001,,"['Unknown']"
Jim Gaffigan,USA,Male,Person,1966-07-07,,"['Unknown']"
Imperial Devastation,Unknown,,Group,,,"['Unknown']"
Brand New,USA,,Group,2000,,"['Unknown']"
John Marks,Unknown,,Person,,,"['Unknown']"
David Vanian and the Phantom Chords,Unknown,,,,,"['Unknown']"
The Cab,USA,,Group,2004,,"['Unknown']"
Engenheiros do Hawaii,Brazil,,Group,1985,,"['Unknown']"
Jacaszek,Poland,Male,Person,1972,,"['Unknown']"
Francesco De Gregori,Italy,Male,Person,1951-04-04,,"['Unknown']"
Zouzou,France,Female,Person,1943-11-29,,"['Unknown']"
The King’s Singers,United Kingdom,,Group,1968,,"['Vocal','Cappella']"
Ill Niño,USA,,Group,1999,,"['Metal']"
Pomegranates,USA,,Group,2006,,"['Unknown']"
Augustana,USA,,Group,2003,2011-09,"['Unknown']"
The Vibrators,United Kingdom,,Group,1976,,"['Rock','Pop','Classic','Punk']"
Numbers,USA,,Group,2000,,"['Unknown']"
Blackalicious,USA,,Group,1992,,"['Hip hop']"
Aerospace,Sweden,,Group,,,"['Unknown']"
Third Eye Blind,USA,,Group,1993,,"['Rock','Pop','Classic']"
Omnium Gatherum,Unknown,,Group,1996,,"['Melodic','Metal']"
Rumah Sakit,USA,,Group,,,"['Unknown']"
Idina Menzel,USA,Female,Person,1971-05-30,,"['Unknown']"
China Drum,United Kingdom,,Group,1989,2001,"['Punk']"
September Collective,Unknown,,Group,,,"['Unknown']"
The Essex Green,USA,,Group,1997,2006,"['Unknown']"
Hyacinth House,Unknown,,,,,"['Unknown']"
The Dust Brothers,USA,,Group,1985,,"['Unknown']"
Daniel Bedingfield,United Kingdom,Male,Person,1979-12-03,,"['Pop','Electro']"
Lady Pank,Poland,,Group,1981,,"['Unknown']"
SikTh,United Kingdom,,Group,2000-01,2008-05,"['Unknown']"
Felguk,Brazil,,Group,,,"['Unknown']"
Cinema Strange,USA,,Group,1994,,"['Rock']"
Sultans of Ping F.C.,Ireland,,Group,1988,,"['Rock','Pop','Classic','Punk']"
Handsome Furs,Canada,,Group,2006,2012-08,"['Unknown']"
冨田勲,Japan,Male,Person,1932-04-22,,"['Unknown']"
Terence Trent D’Arby,USA,Male,Person,1962-03-15,,"['Unknown']"
The Shangri-Las,USA,,Group,1963,1968,"['Unknown']"
DJ Jazzy Jeff,USA,Male,Person,1965-01-22,,"['Dance','Jazz','Hip hop','Rnb']"
SAM,Germany,,Group,2004,,"['Unknown']"
Joan Baez,USA,Female,Person,1941-01-09,,"['Rock','Country','Acoustic','Pop','Gospel','Folk']"
Justice,Germany,,Group,,,"['Unknown']"
Noah and the Whale,United Kingdom,,Group,2006,,"['Rock','Indie','Folk']"
Safetysuit,USA,,Group,,,"['Unknown']"
Marte Heggelund,Unknown,,,,,"['Unknown']"
Death From Above 1979,Canada,,Group,2001,,"['Rock','Punk','Electro','Disco']"
Buscemi,Belgium,Male,Person,,,"['Unknown']"
Stone,Finland,,Group,1985,1992,"['Unknown']"
Foxy Shazam,USA,,Group,2004,,"['Rock','Alternative']"
Gentleman Jesse and His Men,Unknown,,,,,"['Unknown']"
Opció K-95,Spain,,Group,1995-09,,"['Punk']"
Black Cab,Unknown,,,,,"['Unknown']"
植松伸夫,Japan,Male,Person,1959-03-21,,"['Classic','Orchestral','Electro','Rock','Metal','Symphonic']"
Wardruna,Norway,,Group,2003,,"['Folk']"
The Creatures,United Kingdom,,Group,1981,2005,"['Rock','Indie','Alternative']"
Antony and the Johnsons,United Kingdom,,Group,1995,,"['Unknown']"
Lez Zeppelin,USA,,Group,2004,,"['Unknown']"
The Almost,USA,,Group,2005,,"['Unknown']"
Pete Droge,USA,Male,Person,1969-03-11,,"['Unknown']"
Skin,Unknown,Female,Person,1967-08-03,,"['Unknown']"
Ringo Deathstarr,USA,,Group,2005,,"['Unknown']"
Yerba Buena,USA,,Group,,,"['Unknown']"
Piirpauke,Finland,,Group,1974,,"['Unknown']"
Scientist,Jamaica,Male,Person,1960,,"['Unknown']"
Jacques Brel,Belgium,Male,Person,1929-04-08,1978-10-09,"['Rock','Pop','Classic']"
Fanfarlo,United Kingdom,,Group,2006,,"['Rock','Indie','Pop','Classic']"
Klaus Mitffoch,Poland,,Group,1979,,"['Punk']"
Flowriders,Unknown,,Group,2004,,"['Unknown']"
Ugly Kid Joe,USA,,Group,1989,,"['Unknown']"
Karsh Kale,USA,Male,Person,1974-11-01,,"['Unknown']"
K.I.A.,Unknown,,Person,,,"['Techno']"
The Jets,USA,,Group,,,"['Unknown']"
Fisz,Poland,Male,Person,1978-03-19,,"['Unknown']"
Snapcase,USA,,Group,1991,2005,"['Unknown']"
The MFA,Unknown,,Group,,,"['Unknown']"
МультFильмы,Unknown,,Group,1998,,"['Unknown']"
The Flower Machine,USA,,Group,2002,,"['Unknown']"
Sadie,Japan,,Group,2005-02,,"['Rock']"
Everon,Unknown,,Group,,,"['Rock','Progressive']"
7 Year Bitch,USA,,Group,1990,1996,"['Unknown']"
Tristan Prettyman,USA,Female,Person,1982-05-23,,"['Unknown']"
Eric B. & Rakim,USA,,Group,1986,1992,"['Rock','Indie','Rap','Hip hop']"
I Killed the Prom Queen,Australia,,Group,2003,2007,"['Unknown']"
Vengaboys,Netherlands,,Group,1997,,"['Unknown']"
Orient Expressions,Unknown,,Group,,,"['Unknown']"
Jorn,Norway,,Group,2000,,"['Rock','Progressive','Melodic','Metal']"
FreeTEMPO,Japan,Male,Person,1977-03-10,,"['Unknown']"
Chris Corner,Unknown,Male,Person,1974-01-24,,"['Alternative','Electro']"
Kataklysm,Canada,,Group,1991,,"['Metal']"
Pat Kelly,Jamaica,Male,Person,1949,,"['Unknown']"
Dissection,Sweden,,Group,1989,2006,"['Melodic','Metal']"
PopNoName,Germany,Male,Person,,,"['Unknown']"
Crime in Choir,USA,,Group,2000,,"['Unknown']"
Maxïmo Park,United Kingdom,,Group,2000,,"['Rock','Indie']"
Scary Kids Scaring Kids,USA,,Group,2002,2010,"['Unknown']"
Jazzamor,Germany,,Group,2002-05-11,,"['Unknown']"
Keshco,Unknown,,,,,"['Electro','Psychedelic','Pop','Comedy','Folk']"
Now It's Overhead,USA,,Group,,,"['Unknown']"
Carter the Unstoppable Sex Machine,United Kingdom,,Group,1988,1997-08,"['Rock','Pop','Classic']"
Mindless Faith,USA,,Group,1995,,"['Unknown']"
Viktoria Tolstoy,Sweden,Female,Person,1974-07-29,,"['Unknown']"
Rory Gallagher,Ireland,Male,Person,1948-03-02,1995-06-14,"['Classic','Rock','Rnb','Blues','Pop','Folk']"
Current 93,United Kingdom,,Group,1982,,"['Folk','Industrial','Alternative','Ambient']"
Shotgun Messiah,Unknown,,Group,1987,1993,"['Unknown']"
Curtis Roads,USA,,Person,,,"['Unknown']"
Bénabar,France,Male,Person,1969-06-16,,"['Unknown']"
Divine,USA,Male,Person,1945-10-19,1988-03-07,"['Unknown']"
Stolen Babies,USA,,Group,2002,,"['Unknown']"
Heidevolk,Netherlands,,Group,2002,,"['Unknown']"
Antti Tuisku,Finland,Male,Person,1984-02-27,,"['Unknown']"
Bohren & der Club of Gore,Germany,,Group,1992,,"['Jazz','Ambient']"
Lights Out,USA,,Group,,,"['Punk']"
Devin Townsend,Canada,Male,Person,1972-05-05,,"['Progressive','Metal']"
Alasdair Roberts,Unknown,Male,Person,,,"['Folk']"
Sasha & John Digweed,Unknown,,Group,1994,,"['Unknown']"
Motel Connection,Italy,,Group,2000-01,,"['Unknown']"
Blitzkid,Unknown,,Group,1997,,"['Punk']"
Capleton,Jamaica,Male,Person,1967-04-13,,"['Dance','Hip hop','Rnb']"
Paths of Possession,USA,,Group,1999,,"['Unknown']"
Jaan Tätte,Estonia,Male,Person,1964-03-24,,"['Unknown']"
Lu,Mexico,,Group,,,"['Unknown']"
Valkyrien Allstars,Unknown,,Group,2002,,"['Folk']"
Intensity,Sweden,,Group,,,"['Unknown']"
Sex Gang Children,United Kingdom,,Group,,,"['Rock','Indie']"
Robert Rich,USA,Male,Person,1963-08-23,,"['Experimental','Electro','Ambient']"
Rita Coolidge,USA,Female,Person,1944-05-01,,"['Pop','Contemporary','Country']"
Aqua Bassino,Unknown,Male,Person,,,"['Dance','Electro']"
John Adams,USA,Male,Person,1947-02-15,,"['Unknown']"
The Heart Throbs,United Kingdom,,Group,,,"['Rock','Pop','Classic']"
Film School,USA,,Group,1998,,"['Unknown']"
Jaguar Love,USA,,Group,2007,,"['Unknown']"
Mixtapes & Cellmates,Unknown,,Group,,,"['Unknown']"
Patricio Rey y sus Redonditos de Ricota,Argentina,,Group,1976,2002,"['Rock','Blues','Punk','Alternative']"
Marz,Unknown,Male,Person,,,"['Unknown']"
Amduscia,Mexico,,Group,1999,,"['Unknown']"
Midnattsol,Germany,,Group,2002,,"['Unknown']"
KT Tunstall,United Kingdom,Female,Person,1975-06-23,,"['Pop','Folk']"
Proxy,Russian Federation,,Person,,,"['Unknown']"
YUP,Finland,,Group,1987,2009,"['Rock','Pop','Progressive']"
¡Forward Russia!,United Kingdom,,Group,2004,,"['Rock','Indie']"
415,USA,,Group,1986,1991,"['Unknown']"
Misfits,USA,,Group,1977-02,,"['Punk']"
Jakob,New Zealand,,Group,1998,,"['Unknown']"
Bobby Birdman,USA,Male,Person,,,"['Unknown']"
Manatees,Unknown,,Group,,,"['Unknown']"
The Sugarcubes,Iceland,,Group,1986,1992,"['Rock','Indie','Alternative','Electro']"
This Will Destroy You,USA,,Group,2005,,"['Rock']"
Metronomy,United Kingdom,,Group,1999,,"['Rock','Indie']"
Camel,United Kingdom,,Group,1971,,"['Rock','Symphonic','Progressive']"
Quo Vadis,Canada,,Group,1992,2011,"['Unknown']"
Maga,Spain,,Group,2000,,"['Unknown']"
Build An Ark,Unknown,,Group,,,"['Unknown']"
Terrestrial Tones,Unknown,,Group,,,"['Unknown']"
Johannes Heil,Germany,Male,Person,1978-02-03,,"['Unknown']"
Heavy Heavy Low Low,USA,,Group,2004,,"['Rock','Indie']"
Ringside,USA,,Group,2005,,"['Unknown']"
Big B,USA,Male,Person,,,"['Unknown']"
I Nine,Unknown,,Group,,,"['Unknown']"
Meanwhile Back in Communist Russia...,United Kingdom,,Group,1999,2004,"['Unknown']"
Bandalusa,Unknown,,Group,,,"['Unknown']"
4TET,Czech Republic,,Group,2002-10,,"['Unknown']"
We Are Scientists,USA,,Group,2000,,"['Rock','Indie']"
Return,Norway,,Group,1980,,"['Unknown']"
cokiyu,Unknown,,Person,,,"['Unknown']"
Funkagenda,Unknown,Male,Person,,,"['Unknown']"
Chris Knight,USA,,Person,1960-06-24,,"['Unknown']"
Camera Obscura,United Kingdom,,Group,1996,,"['Rock','Indie','Pop']"
Szymon Wydra & Carpe Diem,Poland,,Group,1992,,"['Unknown']"
Bush,United Kingdom,,Group,1992,,"['Unknown']"
Arcana,Sweden,,Group,1994,,"['Ambient']"
The Saturday Knights,Unknown,,,,,"['Unknown']"
DJ Ino,Unknown,,,,,"['Unknown']"
Tomahawk,USA,,Group,2000,,"['Unknown']"
Operation Ivy,USA,,Group,1987-05,1989-05-29,"['Ska','Punk']"
The String Quartet,Unknown,,,,,"['Unknown']"
Kula Shaker,United Kingdom,,Group,1995,,"['Rock','Pop','Psychedelic']"
Francis Cabrel,France,Male,Person,1953-11-23,,"['Unknown']"
Method Man,USA,Male,Person,1971-03-02,,"['Hip hop','Rap','Dance','Rnb']"
椿屋四重奏,Unknown,,Group,2000,,"['Unknown']"
Soap&Skin,Austria,Female,Person,1990-04-05,,"['Unknown']"
Vic Mars,Unknown,,Person,,,"['Unknown']"
The Velvet Underground,USA,,Group,1964,1996,"['Classic','Experimental','Rock','Punk','Garage','Pop']"
Skee-Lo,Unknown,Male,Person,1975-03-27,,"['Rock','Indie']"
Cipher System,Sweden,,Group,2001,,"['Unknown']"
Me First and the Gimme Gimmes,USA,,Group,1995,,"['Rock','Punk']"
Gary Nicholson,USA,Male,Person,,,"['Unknown']"
Mark Rae,United Kingdom,Male,Person,,,"['Unknown']"
Big Black,USA,,Group,1982,1987,"['Rock','Punk']"
Impious,Unknown,,Group,1994,,"['Metal']"
The Business,United Kingdom,,Group,1979,,"['Punk']"
Foetus,Australia,,Group,1981-01,,"['Unknown']"
Anita O'Day,USA,Female,Person,1919-10-18,2006-11-23,"['Jazz']"
Smash Mouth,USA,,Group,1994,,"['Pop']"
Gordon Gano,USA,Male,Person,1963-06-07,,"['Unknown']"
Kristine W,USA,Female,Person,1970-06-03,,"['Unknown']"
Peter Doherty,United Kingdom,Male,Person,1979-03-12,,"['Rock','Pop','Classic','Alternative']"
Beans,USA,Male,Person,1971-07-03,,"['Unknown']"
Moi dix Mois,Japan,,Group,2002-03-19,,"['Unknown']"
Amiina,Iceland,,Group,1998,,"['Rock','Indie']"
Heathers,Unknown,,Group,2007,,"['Unknown']"
Phyllis Dillon,Jamaica,Female,Person,1945,2004-04-15,"['Unknown']"
Gatto Panceri,Italy,Male,Person,1962-05-26,,"['Unknown']"
Phillip Wilkerson,USA,Male,Person,1960-02-09,,"['Experimental','Ambient']"
Sherwood,USA,,Group,2002,2012,"['Unknown']"
Controlled Bleeding,USA,,Group,1979,2000,"['Unknown']"
Marco V,Netherlands,Male,Person,1966-04-03,,"['Trance','House']"
Ishq,United Kingdom,,Group,,,"['Ambient','Psychedelic']"
Robert Palmer,United Kingdom,Male,Person,1949-01-19,2003-09-26,"['Rock','Pop','Classic']"
